October, http://www.philstar.com/nation/2013/10/28/1250094/dotc-allots-additional-p709-m-albay-airport
October, http://www.philstar.com/metro/2013/10/28/1250236/peaceful-end-2013-bar-exams
October, http://www.philstar.com/metro/2013/10/28/1250237/dswd-chief-freddie-act-adult
October, http://www.philstar.com/nation/2013/10/28/1250096/nlex-assist-app-travel-advisories-launched
October, http://www.philstar.com/nation/2013/10/28/1250097/smc-open-tarlac-portion-p24-b-tplex
October, http://www.philstar.com/nation/2013/10/28/1250099/national-corn-achievers-award
October, http://www.philstar.com/metro/2013/10/28/1250241/grand-lotto-pot-seen-hit-p124-m
October, http://www.philstar.com/nation/2013/10/27/1249745/govt-re-plan-zambo-citys-war-torn-district
October, http://www.philstar.com/nation/2013/10/27/1249748/npa-frees-barangay-exec
October, http://www.philstar.com/nation/2013/10/26/1249686/another-strong-aftershock-strikes-bohol
October, http://www.philstar.com/nation/2013/10/26/1249376/bacolod-mayor-appeals-ombudsman-ruling
October, http://www.philstar.com/nation/2013/10/26/1249380/ncip-favors-kalinga-tribe-mining-case
October, http://www.philstar.com/nation/2013/10/26/1249381/got-agua-completes-calamba-water-projects
October, http://www.philstar.com/nation/2013/10/25/1249328/mega-repairs-edsa-start-tomorrow-mmda
October, http://www.philstar.com/nation/2013/10/25/1249319/zambo-city-govt-resumes-issuance-cedula
October, http://www.philstar.com/nation/2013/10/25/1249318/phl-welcomes-un-resolution-womens-role-peace-process
October, http://www.philstar.com/nation/2013/10/25/1249297/army-unit-dubbed-moro-peacemaker-cited-best-brigade
October, http://www.philstar.com/nation/2013/10/25/1248975/nfa-asks-boc-go-after-5-rice-importers
October, http://www.philstar.com/nation/2013/10/25/1248979/ecija-govs-lawmaker-wife-eyeing-governorship-2016
October, http://www.philstar.com/metro/2013/10/25/1249161/dpwh-hold-weekend-road-repair
October, http://www.philstar.com/metro/2013/10/25/1249163/mmda-enforcers-deployed-oplan-kaluluwa
October, http://www.philstar.com/nation/2013/10/24/1248974/ndrrmc-remain-red-alert-all-saints-day
October, http://www.philstar.com/nation/2013/10/24/1248939/52-more-toilets-built-zambo-city-evacuation-site
October, http://www.philstar.com/nation/2013/10/24/1248910/poll-related-violence-rise-pnp
October, http://www.philstar.com/nation/2013/10/24/1248905/makati-clears-estero-illegal-settlers
October, http://www.philstar.com/nation/2013/10/24/1248575/nlex-braces-traffic-buildup-all-saints-day
October, http://www.philstar.com/nation/2013/10/24/1248576/vigan-vying-7-new-wonders-cities
October, http://www.philstar.com/metro/2013/10/24/1248624/afp-ready-arrest-officer-over-burgos-disappearance
October, http://www.philstar.com/nation/2013/10/23/1248200/sc-affirms-ruling-reyes-disqualification
October, http://www.philstar.com/metro/2013/10/23/1248244/qc-officials-inaugurate-quezon-heritage-house
October, http://www.philstar.com/metro/2013/10/23/1248245/hospital-public-school-teachers-pushed
October, http://www.philstar.com/nation/2013/10/23/1248205/san-fernando-bets-sign-peace-covenant
October, http://www.philstar.com/metro/2013/10/23/1248249/lotto-pot-reach-p106-m
October, http://www.philstar.com/nation/2013/10/23/1248206/noy-moves-protect-palawan-pasture-land
October, http://www.philstar.com/nation/2013/10/23/1248208/bfar-cites-psinan-project
October, http://www.philstar.com/nation/2013/10/22/1248210/afp-deploy-800-soldiers-barangay-polls-metro
October, http://www.philstar.com/nation/2013/10/22/1248163/makati-newborns-get-screened-hearing-disabilities
October, http://www.philstar.com/nation/2013/10/22/1248156/dpwh-armm-celebrates-23rd-year-mis-office-launch
October, http://www.philstar.com/nation/2013/10/22/1248144/vigan-among-finalists-new-7-wonders-cities-campaign
October, http://www.philstar.com/nation/2013/10/22/1248148/giving-aid-quake-victims-priority-not-rebuilding-churches-cbcp
October, http://www.philstar.com/nation/2013/10/22/1248147/mayor-body-guards-violate-poll-gun-ban
October, http://www.philstar.com/nation/2013/10/22/1248138/protesters-form-human-chain-vs-pork-barrel-congress
October, http://www.philstar.com/nation/2013/10/22/1247826/6-cl-police-officials-sacked-underreporting-crime
October, http://www.philstar.com/nation/2013/10/22/1247829/camsur-farmers-benefit-dar-da-denr-projects
October, http://www.philstar.com/nation/2013/10/22/1247831/3-soldiers-hurt-biff-attack
October, http://www.philstar.com/nation/2013/10/21/1247788/3-soldiers-hurt-latest-biff-attack
October, http://www.philstar.com/nation/2013/10/21/1247790/more-soldiers-be-deployed-ncotabato-barangay-polls
October, http://www.philstar.com/nation/2013/10/21/1247787/misuari-followers-benefit-govt-development-projects
October, http://www.philstar.com/nation/2013/10/21/1247446/5-n.-samar-towns-declared-insurgency-free
October, http://www.philstar.com/metro/2013/10/21/1247553/naia-radar-set-repairs
October, http://www.philstar.com/metro/2013/10/21/1247555/nbi-nabs-bi-fixer-extortion
October, http://www.philstar.com/metro/2013/10/21/1247556/grand-lotto-jackpot-reach-p100-m
October, http://www.philstar.com/metro/2013/10/20/1247172/comelec-oks-relief-3-ncrpo-officials
October, http://www.philstar.com/nation/2013/10/20/1247143/dar-completes-distribution-luisita-land-certificates
October, http://www.philstar.com/metro/2013/10/20/1247173/lawmaker-wants-legal-recognition-same-sex-couples
October, http://www.philstar.com/metro/2013/10/20/1247174/unicef-unilever-teach-children-proper-handwashing
October, http://www.philstar.com/metro/2013/10/20/1247175/youth-group-sell-pedrito-dolls-quake-victims
October, http://www.philstar.com/nation/2013/10/20/1247146/zambo-businesses-lost-p76-m-daily-during-siege
October, http://www.philstar.com/nation/2013/10/20/1247149/3-killed-isabela-mishap
