October, http://www.philstar.com/metro/2013/10/28/1250235/npd-officials-killer-could-be-woman-probers
October, http://www.philstar.com/nation/2013/10/28/1250095/reyes-says-she-wont-recognize-sc-disqualification
October, http://www.philstar.com/metro/2013/10/28/1250238/2-siblings-die-makati-fire
October, http://www.philstar.com/metro/2013/10/28/1250239/afp-reservist-nabbed-threatening-neighbor
October, http://www.philstar.com/nation/2013/10/28/1250098/s.-mindanao-police-ready-todays-village-elections
October, http://www.philstar.com/metro/2013/10/28/1250240/2-motorcycle-robbers-slain-shootout
October, http://www.philstar.com/metro/2013/10/28/1250243/2-las-pinas-cops-arrested-extortion
October, http://www.philstar.com/metro/2013/10/27/1249781/npd-official-slain-ambush
October, http://www.philstar.com/nation/2013/10/27/1249742/csc-orders-vizcaya-governor-reinstate-capitol-workers
October, http://www.philstar.com/metro/2013/10/27/1249782/recruiters-license-cancelled-over-contract-substitution
October, http://www.philstar.com/nation/2013/10/27/1249744/magnitude-4.6-quake-rocks-tagbilaran
October, http://www.philstar.com/metro/2013/10/27/1249783/erap-invites-hong-kong-tourists-manila
October, http://www.philstar.com/metro/2013/10/27/1249784/5-malabon-cops-sacked-alleged-robbery
October, http://www.philstar.com/nation/2013/10/27/1249746/basilan-village-folk-willing-scared-vote
October, http://www.philstar.com/metro/2013/10/27/1249785/p10-m-lost-taguig-warehouse-fire
October, http://www.philstar.com/nation/2013/10/27/1249747/itcz-affect-palawan-mindanao
October, http://www.philstar.com/metro/2013/10/27/1249786/couple-killed-qc-love-triangle-eyed
October, http://www.philstar.com/metro/2013/10/27/1249788/cops-kill-2-tagged-army-reservists-slay
October, http://www.philstar.com/nation/2013/10/27/1249749/state-worker-nabbed-guns
October, http://www.philstar.com/metro/2013/10/27/1249790/porter-stabbed-dead-malabon
October, http://www.philstar.com/nation/2013/10/27/1249750/re-electionist-village-chief-shoots-stalker
October, http://www.philstar.com/metro/2013/10/27/1249794/fisherman-hangs-self-over-wifes-affair
October, http://www.philstar.com/nation/2013/10/27/1249751/court-orders-arrest-3-greenpeace-members-attack-uplb-research-farm
October, http://www.philstar.com/metro/2013/10/27/1249796/retired-us-worker-loses-p1-m-burglars
October, http://www.philstar.com/nation/2013/10/27/1249752/n.-ecija-lost-p2.3-b-crops-infra-santi-pdrrmc
October, http://www.philstar.com/nation/2013/10/26/1249694/cops-shoot-dead-security-guards-killers
October, http://www.philstar.com/nation/2013/10/26/1249693/new-sultan-sulu-named
October, http://www.philstar.com/nation/2013/10/26/1249692/fire-razes-p10-m-worth-goods-taguig-warehouse
October, http://www.philstar.com/nation/2013/10/26/1249691/japanese-nationals-body-found-pangasinan-waters
October, http://www.philstar.com/nation/2013/10/26/1249687/basilan-villagers-afraid-vote
October, http://www.philstar.com/nation/2013/10/26/1249684/police-official-slain-quezon-city
October, http://www.philstar.com/nation/2013/10/26/1249682/bohol-quake-death-toll-rises-213-damage-p1.6-b
October, http://www.philstar.com/metro/2013/10/26/1249415/pasay-police-unit-disbanded-extortion
October, http://www.philstar.com/nation/2013/10/26/1249375/npas-seize-village-chief-5-others-agusan-sur
October, http://www.philstar.com/metro/2013/10/26/1249417/army-major-tagged-burgos-disappearance-posts-bail
October, http://www.philstar.com/metro/2013/10/26/1249418/court-denies-bail-5-ramgen-slay-suspects
October, http://www.philstar.com/nation/2013/10/26/1249377/vacate-house-post-rival-urges-reyes
October, http://www.philstar.com/metro/2013/10/26/1249420/fiscal-sets-hearing-seduction-case-vs-freddie
October, http://www.philstar.com/nation/2013/10/26/1249378/power-restored-n.-ecija-says-ngcp
October, http://www.philstar.com/metro/2013/10/26/1249421/cornley-indicted-assaulting-girlfriend
October, http://www.philstar.com/nation/2013/10/26/1249379/isabela-town-tagged-poll-hotspot
October, http://www.philstar.com/metro/2013/10/26/1249423/navotas-bets-niece-slain-drive-shooting
October, http://www.philstar.com/metro/2013/10/26/1249424/student-falls-death
October, http://www.philstar.com/metro/2013/10/26/1249425/korean-kidnappers-snatch-wrong-man
October, http://www.philstar.com/nation/2013/10/25/1249336/bohol-quake-death-toll-climbs-206
October, http://www.philstar.com/nation/2013/10/25/1249323/palace-no-politics-skipping-maribojoc-town
October, http://www.philstar.com/nation/2013/10/25/1249322/makati-city-suspends-number-coding-nov-1-2
October, http://www.philstar.com/nation/2013/10/25/1249287/death-toll-bohol-quake-breaches-200-mark
October, http://www.philstar.com/nation/2013/10/25/1249305/magnitude-4.0-aftershock-hits-bohol-moderately-strong-intensity-felt-lapu
October, http://www.philstar.com/metro/2013/10/25/1249156/ex-pba-import-back-jail
October, http://www.philstar.com/metro/2013/10/25/1249157/freddie-charged-qualified-seduction
October, http://www.philstar.com/metro/2013/10/25/1249158/sc-denies-rumors-it-has-ruled-erap-case
October, http://www.philstar.com/nation/2013/10/25/1248977/pnpa-chief-orders-closure-illegal-establishments
October, http://www.philstar.com/nation/2013/10/25/1248978/egyptian-loses-bmw-p10-m-cash-valuables-robbers
October, http://www.philstar.com/metro/2013/10/25/1249160/boc-seizes-p16-m-toxic-chemicals-beer
October, http://www.philstar.com/nation/2013/10/25/1248980/isabela-village-chief-survives-knife-attack
October, http://www.philstar.com/metro/2013/10/25/1249162/pnp-checks-real-identity-maguindanao-massacre-suspect
October, http://www.philstar.com/nation/2013/10/25/1248981/camsur-vice-mayor-falls-drug-sting
October, http://www.philstar.com/metro/2013/10/25/1249164/p121-m-shabu-cocaine-seized
October, http://www.philstar.com/metro/2013/10/25/1249167/actress-cousin-denies-link-attack
October, http://www.philstar.com/metro/2013/10/25/1249166/woman-shot-valenzuela
October, http://www.philstar.com/metro/2013/10/25/1249165/4-nabbed-illegal-fishing
October, http://www.philstar.com/nation/2013/10/24/1248984/25-year-old-ma-kills-autistic-daughter-ncotabato
October, http://www.philstar.com/nation/2013/10/24/1248983/zambo-residents-look-scraps-earn-rebuild-their-homes
October, http://www.philstar.com/nation/2013/10/24/1248933/camsur-vice-mayor-caught-shabu-session-albay-resort
October, http://www.philstar.com/nation/2013/10/24/1248934/milf-extends-efforts-pacify-two-warring-groups
October, http://www.philstar.com/nation/2013/10/24/1248938/comelec-tap-over-1700-cops-armm-barangay-polls
October, http://www.philstar.com/nation/2013/10/24/1248929/ltfrb-suspends-firms-50-buses-over-batangas-mishap
